CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
12.528.708/0001-07;2024-12-31;2;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;025283;DFP;145771;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145771
12.528.708/0001-07;2024-12-31;3;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;025283;DFP;145835;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145835
12.592.831/0001-89;2024-12-31;1;MNLT S.A.;026611;DFP;145881;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145881
12.648.266/0001-24;2024-12-31;1;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;024961;DFP;145889;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145889
12.648.327/0001-53;2024-12-31;1;HIDROVIAS DO BRASIL S.A.;022675;DFP;144964;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144964
12.919.786/0001-24;2024-12-31;1;TCP TERMINAL DE CONTEINERES DE PARANAGUA SA;024066;DFP;145680;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145680
13.009.717/0001-46;2024-12-31;1;BCO ESTADO DE SERGIPE S.A. - BANESE;001120;DFP;144934;2025-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144934
13.009.717/0001-46;2024-12-31;2;BCO ESTADO DE SERGIPE S.A. - BANESE;001120;DFP;144937;2025-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144937
13.017.462/0001-63;2024-12-31;1;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;018996;DFP;145517;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145517
13.217.485/0001-11;2024-12-31;1;GRUPO SBF S.A.;024694;DFP;145441;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145441
13.217.485/0001-11;2024-12-31;2;GRUPO SBF S.A.;024694;DFP;145526;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145526
13.270.520/0001-66;2024-12-31;1;KORA SAÚDE PARTICIPAÇÕES S.A.;025879;DFP;146079;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146079
13.444.994/0001-87;2024-12-31;1;MLOG S.A.;022586;DFP;145949;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145949
13.574.594/0001-96;2024-12-31;1;ZAMP SA;024317;DFP;145618;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145618
13.783.221/0004-78;2024-12-31;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;026379;DFP;144528;2025-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144528
14.110.585/0001-07;2024-12-31;1;MÉLIUZ S.A.;025232;DFP;145306;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145306
14.388.334/0001-99;2024-12-31;1;PARANA BCO S.A.;020729;DFP;145120;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145120
14.776.142/0001-50;2024-12-31;1;WESTWING COMÉRCIO VAREJISTA S.A.;025518;DFP;145545;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145545
14.785.152/0001-51;2024-12-31;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;025402;DFP;145304;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145304
14.796.754/0001-04;2024-12-31;1;ENGELHART CTP (BRASIL) S.A.;027553;DFP;145786;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145786
14.807.945/0001-24;2024-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;DFP;145126;2025-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145126
14.876.090/0001-93;2024-12-31;1;GAIA IMPACTO SECURITIZADORA S.A.;022764;DFP;145746;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145746
14.882.295/0001-81;2024-12-31;1;CBO HOLDING S.A.;023620;DFP;145845;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145845
14.998.371/0001-19;2024-12-31;1;J. MACEDO S.A.;021156;DFP;145199;2025-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145199
15.073.274/0001-88;2024-12-31;1;PPLA PARTICIPATIONS LTD.;080152;DFP;145450;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145450
15.090.690/0001-94;2024-12-31;1;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;026638;DFP;145490;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145490
15.114.494/0001-02;2024-12-31;1;CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.;027260;DFP;145148;2025-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145148
15.115.504/0001-24;2024-12-31;1;TRONOX PIGMENTOS DO BRASIL S.A.;011398;DFP;145410;2025-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145410
15.139.629/0001-94;2024-12-31;1;CIA ELETRICIDADE EST. DA BAHIA - COELBA;014524;DFP;144830;2025-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144830
15.139.629/0001-94;2024-12-31;2;CIA ELETRICIDADE EST. DA BAHIA - COELBA;014524;DFP;145587;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145587
15.141.799/0001-03;2024-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DFP;145226;2025-03-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145226
15.385.166/0001-40;2024-12-31;1;EQUIPAV SANEAMENTO S.A.;027642;DFP;145948;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145948
15.413.826/0001-50;2024-12-31;1;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;005576;DFP;145511;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145511
15.440.708/0001-30;2024-12-31;1;CONCESSIONÁRIA VIARIO S.A.;027405;DFP;145041;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145041
15.484.093/0001-44;2024-12-31;1;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;023582;DFP;145485;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145485
15.494.541/0001-90;2024-12-31;1;SALUS INFRAESTRUTURA PORTUARIA SA;023540;DFP;145283;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145283
15.578.569/0001-06;2024-12-31;1;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;023515;DFP;145664;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145664
16.233.389/0001-55;2024-12-31;1;CVLB BRASIL S.A;025542;DFP;146053;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146053
16.234.171/0001-15;2024-12-31;1;METANOR SA METANOL DO NE;008745;DFP;145740;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145740
16.404.287/0001-55;2024-12-31;1;SUZANO S.A.;013986;DFP;144744;2025-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144744
16.590.234/0001-76;2024-12-31;1;AZZAS 2154 S.A.;022349;DFP;145314;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145314
16.590.234/0001-76;2024-12-31;2;AZZAS 2154 S.A.;022349;DFP;145319;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145319
16.614.075/0001-00;2024-12-31;1;DIRECIONAL ENGENHARIA S.A.;021350;DFP;145258;2025-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145258
16.670.085/0001-55;2024-12-31;1;LOCALIZA RENT A CAR S.A.;019739;DFP;145116;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145116
16.676.520/0001-59;2024-12-31;1;HOSPITAL MATER DEI S.A.;025690;DFP;145565;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145565
16.811.931/0001-00;2024-12-31;1;ALPHAVILLE S.A.;025275;DFP;146038;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146038
16.838.421/0001-26;2024-12-31;1;XP INVESTIMENTOS S.A.;027111;DFP;146036;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146036
16.838.421/0001-26;2024-12-31;2;XP INVESTIMENTOS S.A.;027111;DFP;146097;2025-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146097
16.922.038/0001-51;2024-12-31;1;ENJOEI S.A.;025259;DFP;145558;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145558
17.155.730/0001-64;2024-12-31;1;CIA ENERGETICA DE MINAS GERAIS - CEMIG;002453;DFP;145624;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145624
17.157.777/0001-67;2024-12-31;1;BANCO NACIONAL S.A.;001350;DFP;145978;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145978
17.159.005/0001-64;2024-12-31;1;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;005983;DFP;145877;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145877
17.159.229/0001-76;2024-12-31;1;LABORATÓRIO TEUTO BRASILEIRO S.A.;026182;DFP;145831;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145831
17.161.241/0001-15;2024-12-31;1;MINASMAQUINAS S.A.;008818;DFP;145646;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145646
17.162.082/0001-73;2024-12-31;1;MENDES JUNIOR ENGENHARIA S.A.;004782;DFP;145840;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145840
17.167.396/0001-69;2024-12-31;1;ALFA HOLDINGS S.A.;009954;DFP;145107;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145107
17.184.037/0001-10;2024-12-31;1;BCO MERCANTIL DO BRASIL S.A.;001325;DFP;144574;2025-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144574
17.184.037/0001-10;2024-12-31;2;BCO MERCANTIL DO BRASIL S.A.;001325;DFP;144755;2025-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144755
17.234.244/0001-31;2024-12-31;1;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;023370;DFP;145684;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145684
17.245.234/0001-00;2024-12-31;1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;003077;DFP;145892;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145892
17.281.106/0001-03;2024-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;019445;DFP;145717;2025-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145717
17.314.329/0001-20;2024-12-31;1;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DFP;145809;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145809
17.314.329/0001-20;2024-12-31;2;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;023574;DFP;145815;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145815
17.344.597/0001-94;2024-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;023159;DFP;144826;2025-02-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144826
17.359.233/0001-88;2024-12-31;1;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;026760;DFP;145900;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145900
18.174.270/0001-84;2024-12-31;1;DOTZ S.A.;025836;DFP;145875;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145875
18.328.118/0001-09;2024-12-31;1;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;025089;DFP;145615;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145615
18.483.666/0001-03;2024-12-31;1;HUMBERG AGRIBRASIL COMÉRCIO E EXPORTAÇÃO DE GRÃOS S.A.;025933;DFP;146027;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146027
18.494.485/0001-82;2024-12-31;1;PORTO SUDESTE V.M. S.A.;023523;DFP;145655;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145655
18.572.225/0001-88;2024-12-31;1;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;023868;DFP;145863;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145863
18.593.815/0001-97;2024-12-31;1;PRINER SERVIÇOS INDUSTRIAIS S.A.;024236;DFP;145386;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145386
18.903.785/0001-78;2024-12-31;1;HOLDING DO ARAGUAIA S.A.;026565;DFP;145491;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145491
19.014.221/0001-47;2024-12-31;1;CHINA THREE GORGES BRASIL ENERGIA S.A.;027103;DFP;145121;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145121
19.208.022/0001-70;2024-12-31;1;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;023884;DFP;145487;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145487
19.403.252/0001-90;2024-12-31;1;EMCCAMP RESIDENCIAL S.A.;025909;DFP;146008;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146008
19.521.322/0001-04;2024-12-31;1;CONCESSIONÁRIA ROTA DO OESTE S.A.;023922;DFP;145939;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145939
19.526.748/0001-50;2024-12-31;1;COMPANHIA INDUSTRIAL CATAGUASES;003395;DFP;145665;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145665
19.527.586/0001-75;2024-12-31;1;COMPANHIA ENERGÉTICA SINOP S/A;024155;DFP;145154;2025-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145154
19.527.639/0001-58;2024-12-31;1;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;003271;DFP;145512;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145512
19.642.306/0001-70;2024-12-31;1;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;023833;DFP;144623;2025-02-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144623
20.247.322/0001-47;2024-12-31;1;ALLIED TECNOLOGIA S.A.;025330;DFP;145803;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145803
20.258.278/0001-70;2024-12-31;1;OUROFINO S.A.;023507;DFP;145375;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145375
20.258.278/0001-70;2024-12-31;2;OUROFINO S.A.;023507;DFP;145429;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145429
20.512.706/0001-40;2024-12-31;1;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;027057;DFP;145770;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145770
20.514.555/0001-69;2024-12-31;1;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;026670;DFP;144526;2025-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144526
20.514.590/0001-88;2024-12-31;1;ARGO V TRANSMISSÃO DE ENERGIA S.A.;026662;DFP;144525;2025-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144525
21.110.778/0001-23;2024-12-31;1;OLIVEIRA TRUST S.A.;026417;DFP;145068;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145068
21.254.073/0001-80;2024-12-31;1;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;003450;DFP;145777;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145777
21.314.559/0001-66;2024-12-31;1;MOVIDA PARTICIPACOES SA;023825;DFP;145603;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145603
21.314.559/0001-66;2024-12-31;2;MOVIDA PARTICIPACOES SA;023825;DFP;145614;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145614
21.389.501/0001-81;2024-12-31;1;COMPASS GÁS E ENERGIA S.A.;025127;DFP;145012;2025-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145012
21.414.457/0001-12;2024-12-31;1;LEADS CIA. SECURITIZADORA;023558;DFP;144863;2025-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144863
21.728.083/0001-00;2024-12-31;1;TRANSMISSORA JOSÉ MARIA DE MACEDO DE ELETRICIDADE S.A.;026654;DFP;144527;2025-01-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144527
22.163.297/0001-49;2024-12-31;1;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;024139;DFP;145484;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145484
22.261.473/0001-85;2024-12-31;1;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;025178;DFP;145611;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145611
22.266.175/0001-88;2024-12-31;1;FERTILIZANTES HERINGER S.A.;020621;DFP;145720;2025-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145720
22.543.331/0001-00;2024-12-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DFP;144770;2025-02-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144770
23.041.875/0001-37;2024-12-31;1;ALMACENES ÉXITO S.A.;080225;DFP;145076;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145076
23.096.269/0001-19;2024-12-31;1;RIO PARANA ENERGIA S.A.;025623;DFP;145122;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145122
23.236.821/0001-27;2024-12-31;1;PATRIMAR ENGENHARIA S.A.;025305;DFP;145379;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145379
23.373.000/0001-32;2024-12-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DFP;145725;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145725
23.373.000/0001-32;2024-12-31;2;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DFP;145913;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145913
23.438.929/0001-00;2024-12-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;DFP;145496;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145496
23.994.857/0001-70;2024-12-31;1;ATOM EDUCAÇÃO E EDITORA S.A.;027677;DFP;144697;2025-02-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144697
24.230.275/0001-80;2024-12-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DFP;145390;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145390
24.230.275/0001-80;2024-12-31;2;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DFP;145454;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145454
